0,0.00000000000000000
1,0.01745240643728350
2,0.03489949670250100
3,0.05233595624294380
4,0.06975647374412530
5,0.08715574274765820
6,0.10452846326765300
7,0.12186934340514700
8,0.13917310096006500
9,0.15643446504023100
10,0.17364817766693000
11,0.19080899537654500
12,0.20791169081775900
13,0.22495105434386500
14,0.24192189559966800
15,0.25881904510252100
16,0.27563735581699900
17,0.29237170472273700
18,0.30901699437494700
19,0.32556815445715700
20,0.34202014332566900
21,0.35836794954530000
22,0.37460659341591200
23,0.39073112848927400
24,0.40673664307580000
25,0.42261826174069900
26,0.43837114678907700
27,0.45399049973954700
28,0.46947156278589100
29,0.48480962024633700
30,0.50000000000000000
31,0.51503807491005400
32,0.52991926423320500
33,0.54463903501502700
34,0.55919290347074700
35,0.57357643635104600
36,0.58778525229247300
37,0.60181502315204800
38,0.61566147532565800
39,0.62932039104983700
40,0.64278760968653900
41,0.65605902899050700
42,0.66913060635885800
43,0.68199836006249800
44,0.69465837045899700
45,0.70710678118654700
46,0.71933980033865100
47,0.73135370161917000
48,0.74314482547739400
49,0.75470958022277200
50,0.76604444311897800
51,0.77714596145697100
52,0.78801075360672200
53,0.79863551004729300
54,0.80901699437494700
55,0.81915204428899200
56,0.82903757255504200
57,0.83867056794542400
58,0.84804809615642600
59,0.85716730070211200
60,0.86602540378443900
61,0.87461970713939600
62,0.88294759285892700
63,0.89100652418836800
64,0.89879404629916700
65,0.90630778703665000
66,0.91354545764260100
67,0.92050485345244000
68,0.92718385456678700
69,0.93358042649720200
70,0.93969262078590800
71,0.94551857559931700
72,0.95105651629515300
73,0.95630475596303500
74,0.96126169593831900
75,0.96592582628906800
76,0.97029572627599600
77,0.97437006478523500
78,0.97814760073380600
79,0.98162718344766400
80,0.98480775301220800
81,0.98768834059513800
82,0.99026806874157000
83,0.99254615164132200
84,0.99452189536827300
85,0.99619469809174600
86,0.99756405025982400
87,0.99862953475457400
88,0.99939082701909600
89,0.99984769515639100
90,1.00000000000000000
91,0.99984769515639100
92,0.99939082701909600
93,0.99862953475457400
94,0.99756405025982400
95,0.99619469809174600
96,0.99452189536827300
97,0.99254615164132200
98,0.99026806874157000
99,0.98768834059513800
100,0.98480775301220800
101,0.98162718344766400
102,0.97814760073380600
103,0.97437006478523500
104,0.97029572627599600
105,0.96592582628906800
106,0.96126169593831900
107,0.95630475596303600
108,0.95105651629515400
109,0.94551857559931700
110,0.93969262078590800
111,0.93358042649720200
112,0.92718385456678700
113,0.92050485345244000
114,0.91354545764260100
115,0.90630778703665000
116,0.89879404629916700
117,0.89100652418836800
118,0.88294759285892700
119,0.87461970713939600
120,0.86602540378443900
121,0.85716730070211200
122,0.84804809615642600
123,0.83867056794542400
124,0.82903757255504200
125,0.81915204428899200
126,0.80901699437494700
127,0.79863551004729300
128,0.78801075360672200
129,0.77714596145697100
130,0.76604444311897800
131,0.75470958022277200
132,0.74314482547739400
133,0.73135370161917100
134,0.71933980033865100
135,0.70710678118654800
136,0.69465837045899700
137,0.68199836006249900
138,0.66913060635885800
139,0.65605902899050700
140,0.64278760968653900
141,0.62932039104983800
142,0.61566147532565800
143,0.60181502315204800
144,0.58778525229247300
145,0.57357643635104600
146,0.55919290347074700
147,0.54463903501502700
148,0.52991926423320500
149,0.51503807491005400
150,0.50000000000000000
151,0.48480962024633700
152,0.46947156278589100
153,0.45399049973954700
154,0.43837114678907700
155,0.42261826174069900
156,0.40673664307580000
157,0.39073112848927400
158,0.37460659341591200
159,0.35836794954530000
160,0.34202014332566900
161,0.32556815445715700
162,0.30901699437494700
163,0.29237170472273700
164,0.27563735581700000
165,0.25881904510252100
166,0.24192189559966800
167,0.22495105434386500
168,0.20791169081775900
169,0.19080899537654500
170,0.17364817766693000
171,0.15643446504023100
172,0.13917310096006600
173,0.12186934340514800
174,0.10452846326765400
175,0.08715574274765860
176,0.06975647374412550
177,0.05233595624294380
178,0.03489949670250070
179,0.01745240643728340
180,0.00000000000000012
181,-0.01745240643728320
182,-0.03489949670250090
183,-0.05233595624294360
184,-0.06975647374412480
185,-0.08715574274765790
186,-0.10452846326765300
187,-0.12186934340514800
188,-0.13917310096006600
189,-0.15643446504023100
190,-0.17364817766693000
191,-0.19080899537654500
192,-0.20791169081775900
193,-0.22495105434386500
